[SKIP] Physics {'gb_quity': 'homo', 'gb_sim': 'cos', 'gb_alpha': 0.3, 'gb_beta': 0.1, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.1, 'gb_K': 20, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 5, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 10, 'gb_w_mode': 'topo+center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'topo', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 5, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 10, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 15.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
[SKIP] CS {'gb_quity': 'detach', 'gb_sim': 'dot', 'gb_alpha': 0.7, 'gb_beta': 0.2, 'gb_K': 20, 'gb_w_mode': 'center', 'gb_knn': 20, 'ball_loss_weight': 0.05, 'ball_angle_thresh': 25.0, 'ball_uniform_tau': 0.1, 'ball_infonce_weight': 0.02, 'ball_infonce_temp': 0.2} Already have,Pass
